"","id","Rodovia","SNV","Km","Lado","Tipo","P_constr","N_Pessoas","UN_ID","Ocup_2000","Ocup_2010","Ocup_2018","UN_ORIG_FI","n","distance","feature_x","feature_y","xcoord","ycoord","zcoord","mvalue"
"156","F1406",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,59.6449477957372,823472.890400831,9113701.39681502,-36.0658396884051,-8.00765412871546,-999999,0
"157","F1407",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,77.4170529994465,823490.297282723,9113697.79456396,-36.0656817024305,-8.0076855472396,-999999,0
"158","F1408",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,89.789577372059,823502.659121622,9113696.62031091,-36.065569595152,-8.00769535755388,-999999,0
"159","F1411",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,121.582565626718,823534.082753288,9113691.7568269,-36.0652844983668,-8.0077372651707,-999999,0
"160","F1412",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,131.154234803598,823543.401894304,9113689.4745868,-36.0651998943535,-8.00775728079932,-999999,0
"161","F1413",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,143.610602715234,823555.681525346,9113687.38287181,-36.0650884727283,-8.00777538426764,-999999,0
"162","F1414",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,162.232975115578,823573.936487456,9113683.67090886,-36.0649227937788,-8.00780773883822,-999999,0
"163","F1415",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,182.108654897126,823593.656062393,9113681.04966055,-36.0647439121353,-8.00783014573721,-999999,0
"164","F1416",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,212.284360293063,823623.416951554,9113676.06104971,-36.0644738761536,-8.00787329036791,-999999,0
"165","F1417",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,246.261191116349,823657.087772599,9113671.39330671,-36.0641684265513,-8.00791328385715,-999999,0
"166","F1418",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,261.63328094495,823672.313272599,9113669.24080671,-36.0640303035804,-8.00793174598241,-999999,0
"167","F1419",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,269.573737138074,823680.177272599,9113668.12580671,-36.063958962593,-8.00794131086069,-999999,0
"168","F1420",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,275.172432188026,823685.720772599,9113667.33230671,-36.0639086723356,-8.00794812120622,-999999,0
"169","F1421",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,288.263592805849,823698.685772599,9113665.49580671,-36.0637910559847,-8.00796387453494,-999999,0
"170","F1422",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,271.220459654387,823730.244313855,9113661.63700666,-36.0635048016958,-8.00799669616725,-999999,0
"171","F1423",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,262.669938420888,823738.696813855,9113660.30400666,-36.0634281132225,-8.00800819227705,-999999,0
"172","F1424",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,252.594020191658,823748.649313855,9113658.66000666,-36.0633378106166,-8.00802240097827,-999999,0
"173","F1425",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,237.576458324259,823763.495313855,9113656.30350666,-36.0632031137368,-8.00804273015284,-999999,0
"174","F1426",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,217.678643225104,823783.228813855,9113653.72600666,-36.0630241087991,-8.00806474012942,-999999,0
"175","F1427",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,204.373720544456,823796.434313855,9113652.09400666,-36.0629043261488,-8.0080786302822,-999999,0
"176","F1428",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,199.004348999065,823801.740813855,9113651.22750666,-36.0628561790239,-8.00808611524196,-999999,0
"177","F1429",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,193.822138886326,823806.864813855,9113650.41050666,-36.0628096890409,-8.0080931648173,-999999,0
"178","F1430",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,188.347608968831,823812.279313855,9113649.55750666,-36.0627605640241,-8.00810052083729,-999999,0
"179","F1431",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,183.331573893461,823817.240813855,9113648.77700666,-36.062715549088,-8.00810725116804,-999999,0
"180","F1432",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,177.795394036854,823822.715313855,9113647.89700666,-36.0626658785633,-8.00811484720793,-999999,0
"181","F1433",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,172.691777770895,823827.753813855,9113646.99937302,-36.0626201582147,-8.00812263069182,-999999,0
"182","F1434",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,168.942951369793,823831.461313855,9113646.39987302,-36.0625865195767,-8.00812780690689,-999999,0
"183","F1435",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,150.319340022165,823849.89408023,9113643.5232261,-36.0624192833836,-8.00815260296348,-999999,0
"184","F1437",NA,NA,NA,NA,NA,NA,NA,"F1438",1,0,0,470,1,59.9744232318598,823940.12170414,9113637.56176304,-36.0616011954561,-8.00820062844604,-999999,0
"185","F1485",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,10.514176105917,824188.268706686,9113600.26937227,-36.059349909599,-8.00852147511721,-999999,0
"186","F1486",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,16.1632268015824,824193.050544716,9113597.16940962,-36.0593063724615,-8.00854916966233,-999999,0
"187","F1487",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,22.1889494463813,824198.304906534,9113594.21095477,-36.0592585621852,-8.00857555533037,-999999,0
"188","F1488",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,27.476753760365,824202.910722909,9113591.60848208,-36.0592166525279,-8.00859876713645,-999999,0
"189","F1489",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,31.0575636225208,824205.982522487,9113589.7590702,-36.0591886939553,-8.00861527530034,-999999,0
"190","F1490",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,34.0732112718468,824208.537863578,9113588.14509412,-36.0591654311296,-8.00862969003088,-999999,0
"191","F1491",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,37.9864527650522,824211.902365508,9113586.14190807,-36.0591348099229,-8.00864756839254,-999999,0
"192","F1492",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,43.3281483844996,824216.492780143,9113583.40494958,-36.0590930311111,-8.00867199606201,-999999,0
"193","F1493",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,52.5171499062593,824224.327967142,9113578.59059785,-36.0590217113328,-8.0087149801718,-999999,0
"194","F1494",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,61.5708091324495,824231.939927338,9113573.66397956,-36.0589524072838,-8.00875899286487,-999999,0
"195","F1495",NA,NA,NA,NA,NA,NA,NA,"F1504",1,0,0,259,1,63.7063492978192,824238.411816985,9113569.89561538,-36.0588935104118,-8.00879261610696,-999999,0
"196","F1496",NA,NA,NA,NA,NA,NA,NA,"F1504",1,0,0,259,1,53.1686916645168,824246.651665857,9113562.85550237,-36.0588183788985,-8.00885568054143,-999999,0
"197","F1497",NA,NA,NA,NA,NA,NA,NA,"F1504",1,0,0,259,1,44.3573282962607,824253.051944015,9113556.53060366,-36.058759965136,-8.00891240298677,-999999,0
"198","F1498",NA,NA,NA,NA,NA,NA,NA,"F1504",1,0,0,259,1,35.1285791715718,824259.920641773,9113549.88175257,-36.0586972852203,-8.00897202156724,-999999,0
"199","F1499",NA,NA,NA,NA,NA,NA,NA,"F1504",1,0,0,259,1,30.7347746012703,824262.825279572,9113546.4517712,-36.0586707389901,-8.00900281865285,-999999,0
"200","F1500",NA,NA,NA,NA,NA,NA,NA,"F1504",1,0,0,259,1,25.964774982173,824266.126024071,9113542.75285117,-36.0586405855328,-8.00903601959071,-999999,0
"201","F1501",NA,NA,NA,NA,NA,NA,NA,"F1504",1,0,0,259,1,20.4355134547,824268.933610655,9113537.94758434,-36.0586148296045,-8.00907924666401,-999999,0
"202","F1526",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,26.867391588995,824338.968111067,9113437.49413641,-36.0579736126604,-8.00998216813232,-999999,0
"203","F1527",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,24.7513879931131,824339.847611067,9113434.54713641,-36.0579654507823,-8.01000873310589,-999999,0
"204","F1528",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,22.109342589089,824340.943611067,9113430.45813642,-36.0579552527167,-8.01004560038653,-999999,0
"205","F1529",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,19.9119577198514,824342.293111067,9113425.87663642,-36.057942725298,-8.01008690028917,-999999,0
"206","F1530",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,18.9411916668345,824343.427611068,9113422.29613641,-36.0579322113175,-8.01011917151682,-999999,0
"207","F1531",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,16.4984799168651,824342.145396734,9113419.1016044,-36.0579436242537,-8.01014811243533,-999999,0
"208","F1533",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,19.6245590105891,824345.624752413,9113408.95979181,-36.0579114337637,-8.01023950390006,-999999,0
"209","F1536",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,31.4711930210158,824352.031225708,9113395.15912342,-36.0578524782718,-8.01036375842743,-999999,0
"210","F1537",NA,NA,NA,NA,NA,NA,NA,"F1543",1,0,0,269,1,33.6447308473309,824353.417225708,9113390.46312342,-36.057839612603,-8.01040609029889,-999999,0
"211","F1538",NA,NA,NA,NA,NA,NA,NA,"F1543",1,0,0,269,1,29.6038376232417,824354.612725708,9113385.84812342,-36.0578284786261,-8.01044770277703,-999999,0
"212","F1539",NA,NA,NA,NA,NA,NA,NA,"F1543",1,0,0,269,1,25.9295945173805,824355.972725708,9113381.28362342,-36.0578158571144,-8.01048884841633,-999999,0
"213","F1540",NA,NA,NA,NA,NA,NA,NA,"F1543",1,0,0,269,1,22.6818257016375,824357.281725709,9113376.77512342,-36.05780370143,-8.01052949147535,-999999,0
"214","F1541",NA,NA,NA,NA,NA,NA,NA,"F1543",1,0,0,269,1,20.0784571416277,824358.352725708,9113372.58262342,-36.0577937231696,-8.01056729533104,-999999,0
"215","F1542",NA,NA,NA,NA,NA,NA,NA,"F1543",1,0,0,269,1,16.6749792062541,824358.002322158,9113367.8498117,-36.0577965915478,-8.01061007208724,-999999,0
"216","F1776",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,419,1,1890.02292049529,817976.575829277,9124299.18684982,-36.1163221424182,-7.9122647943535,-999999,0
"217","F2004",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,402,1,31.0988031306681,825744.582068293,9105992.19949404,-36.0447476779047,-8.07714758046739,-999999,0
"218","F2005",NA,NA,NA,NA,NA,NA,NA,"F2006",1,0,0,183,1,8.3308917346179,825749.406686397,9106046.60050143,-36.0447075240594,-8.07665583759208,-999999,0
"219","F2032",NA,NA,NA,NA,NA,NA,NA,"F2034",1,0,0,198,1,10.3392955216326,825824.379488111,9106417.54847621,-36.0440523567131,-8.07330000026926,-999999,0
"220","F2033",NA,NA,NA,NA,NA,NA,NA,"F2034",1,0,0,198,1,4.31263498106531,825824.326421387,9106423.78206111,-36.0440532474502,-8.07324369322586,-999999,0
"221","F2084",NA,NA,NA,NA,NA,NA,NA,"F2083",1,0,0,208,1,7.04321112150696,825693.549216731,9106187.79110475,-36.0452230982642,-8.0753840636187,-999999,0
"222","F2090",NA,NA,NA,NA,NA,NA,NA,"F2089",1,0,0,399,1,7.81133942408497,825687.078229471,9106146.9858346,-36.0452790694911,-8.07575309852153,-999999,0
"223","F2091",NA,NA,NA,NA,NA,NA,NA,"F2092",1,0,0,211,1,9.14347705918752,825686.212727002,9106141.87367013,-36.0452865784239,-8.0757993355312,-999999,0
"224","F2099",NA,NA,NA,NA,NA,NA,NA,"F2098",1,0,0,258,1,4.49820744949138,825672.567633286,9106070.24139873,-36.0454055497714,-8.07644731359442,-999999,0
"225","F2105",NA,NA,NA,NA,NA,NA,NA,"F2104",1,0,0,218,1,6.15072021596217,825696.122374385,9105847.73671499,-36.04517742121,-8.07845574796377,-999999,0
"226","F2125",NA,NA,NA,NA,NA,NA,NA,"F2124",1,0,0,233,1,11.0469626936547,825875.69200723,9105618.91321823,-36.0435347344795,-8.08051103267682,-999999,0
"227","F2126",NA,NA,NA,NA,NA,NA,NA,"F2124",1,0,0,233,1,15.7340177120666,825879.118088729,9105615.53696673,-36.043503457938,-8.08054130702743,-999999,0
"228","F2127",NA,NA,NA,NA,NA,NA,NA,"F2130",1,0,0,234,1,16.9272748779703,825882.956094561,9105612.52242817,-36.0434684714672,-8.0805682868613,-999999,0
"229","F2128",NA,NA,NA,NA,NA,NA,NA,"F2130",1,0,0,234,1,12.7576380731062,825885.950032387,9105608.67084395,-36.0434410806345,-8.08060288341525,-999999,0
"230","F2129",NA,NA,NA,NA,NA,NA,NA,"F2130",1,0,0,234,1,9.20829631326292,825888.701159348,9105604.78937637,-36.0434158886945,-8.08063776583844,-999999,0
"231","F2131",NA,NA,NA,NA,NA,NA,NA,"F2130",1,0,0,234,1,10.4667157957419,825896.705191072,9105595.86744962,-36.0433427521368,-8.08071783622929,-999999,0
"232","F2132",NA,NA,NA,NA,NA,NA,NA,"F2134",1,0,0,235,1,8.95381613964952,825899.916962593,9105591.53704907,-36.043313355302,-8.08075674381918,-999999,0
"233","F2133",NA,NA,NA,NA,NA,NA,NA,"F2134",1,0,0,235,1,7.4915167757324,825901.087370369,9105590.23041571,-36.0433026606058,-8.08076847039669,-999999,0
"234","F2138",NA,NA,NA,NA,NA,NA,NA,"F2137",1,0,0,238,1,9.37253140324093,825918.604077671,9105571.03511577,-36.0431426238992,-8.08094072027867,-999999,0
"235","F2139",NA,NA,NA,NA,NA,NA,NA,"F2137",1,0,0,238,1,15.3815407081392,825923.700449589,9105565.39575381,-36.0430960586407,-8.08099132859289,-999999,0
"236","F2141",NA,NA,NA,NA,NA,NA,NA,"F2137",1,0,0,238,1,57.893638240327,825953.132029338,9105532.88715639,-36.0428271476145,-8.08128306099533,-999999,0
"237","F2151",NA,NA,NA,NA,NA,NA,NA,"F2150",1,0,0,241,1,29.3468078658582,826299.512638061,9105146.39673179,-36.0396620437164,-8.08475163623039,-999999,0
"238","F2153",NA,NA,NA,NA,NA,NA,NA,"F2154",1,0,0,242,1,16.608121618477,826376.541527301,9105059.71139784,-36.0389581246731,-8.08552963482241,-999999,0
"239","F1701",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,419,1,1897.91318039105,818018.931923973,9124301.53298029,-36.1159385019679,-7.91224094574455,-999999,0
"240","F1823",NA,NA,NA,NA,NA,NA,NA,"F1446",1,0,0,477,1,325.990654511301,817186.917640103,9118234.28657878,-36.1230957699223,-7.967105161178,-999999,0
"241","F1957",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,76.7584445017547,826044.888277368,9105546.05457578,-36.0419963253284,-8.08115809437108,-999999,0
"242","F1958",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,71.6886755274312,826041.403486636,9105549.766815,-36.0420281562738,-8.0811247889393,-999999,0
"243","F1959",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,66.9216608256192,826038.181697791,9105553.30304621,-36.0420575917476,-8.08109305619449,-999999,0
"244","F1960",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,61.9464316809687,826034.917454966,9105557.07130318,-36.0420874273007,-8.08105923025254,-999999,0
"245","F1961",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,56.5905967190198,826032.097551062,9105561.65641449,-36.0421132890932,-8.08101799618781,-999999,0
"246","F1962",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,51.1152132179766,826027.986874711,9105565.41305843,-36.0421507960349,-8.08098433068121,-999999,0
"247","F1963",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,45.1706640876498,826024.545232566,9105570.26166066,-36.0421823106637,-8.08094075718637,-999999,0
"248","F1964",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,30.3638389239513,826014.645958803,9105581.38582204,-36.042272771086,-8.08084091780391,-999999,0
"249","F1965",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,21.4834019346852,826007.999859913,9105587.71104796,-36.0423334284275,-8.08078421561256,-999999,0
"250","F1484",NA,NA,NA,NA,NA,NA,NA,"F1484",1,0,0,256,1,3.40336992838867,824179.347964028,9113601.14419066,-36.0594308118092,-8.00851414912836,-999999,0
"251","F1483",NA,NA,NA,NA,NA,NA,NA,"F1483",1,0,0,257,1,2.71313132375936,824174.390261369,9113601.97686262,-36.0594757956856,-8.00850694764855,-999999,0
"252","F1502",NA,NA,NA,NA,NA,NA,NA,"F1504",1,0,0,259,1,10.8561851632253,824276.298984557,9113529.96712495,-36.0585475620423,-8.00915086223969,-999999,0
"253","F1503",NA,NA,NA,NA,NA,NA,NA,"F1504",1,0,0,259,1,7.54376278154013,824278.250688347,9113526.54867048,-36.0585296526399,-8.0091816168098,-999999,0
"254","F1509",NA,NA,NA,NA,NA,NA,NA,"F1508",1,0,0,263,1,3.56661209434364,824289.165786356,9113512.52708657,-36.0584298231568,-8.00930757559682,-999999,0
"255","F1510",NA,NA,NA,NA,NA,NA,NA,"F1508",1,0,0,263,1,5.50784857187519,824292.048388532,9113510.61073028,-36.0584035747987,-8.00932470066099,-999999,0
"256","F1512",NA,NA,NA,NA,NA,NA,NA,"F1508",1,0,0,263,1,12.5437170087987,824298.441552169,9113506.04764328,-36.0583453397089,-8.00936550804111,-999999,0
"257","F1511",NA,NA,NA,NA,NA,NA,NA,"F1508",1,0,0,263,1,8.86437637026611,824295.32054425,9113508.69718483,-36.0583737962342,-8.00934177513429,-999999,0
"258","F1513",NA,NA,NA,NA,NA,NA,NA,"F1516",1,0,0,264,1,13.3234786751494,824302.823257569,9113501.97948399,-36.0583053658663,-8.009401974559,-999999,0
"259","F1514",NA,NA,NA,NA,NA,NA,NA,"F1516",1,0,0,264,1,8.5959146195973,824310.191181791,9113489.46977722,-36.0582377811664,-8.00951450507363,-999999,0
"260","F1513",NA,NA,NA,NA,NA,NA,NA,"F1516",1,0,0,264,1,9.98733035689297,824309.252109333,9113495.16209108,-36.0582466610419,-8.00946314400026,-999999,0
"261","F1515",NA,NA,NA,NA,NA,NA,NA,"F1516",1,0,0,264,1,6.43120350807021,824306.804860744,9113492.52674184,-36.0582686685877,-8.00948710886407,-999999,0
"262","F1520",NA,NA,NA,NA,NA,NA,NA,"F1519",1,0,0,267,1,12.3850124657201,824316.14824993,9113470.88067661,-36.0581825879977,-8.00968204534752,-999999,0
"263","F1521",NA,NA,NA,NA,NA,NA,NA,"F1519",1,0,0,267,1,18.7251720578293,824323.369570887,9113460.68127426,-36.0581164817459,-8.00977371504156,-999999,0
"264","F1522",NA,NA,NA,NA,NA,NA,NA,"F1519",1,0,0,267,1,27.7803383501978,824329.350834006,9113451.43440092,-36.0580616754995,-8.00985686021561,-999999,0
"265","F1523",NA,NA,NA,NA,NA,NA,NA,"F1519",1,0,0,267,1,31.3584475429607,824330.572801806,9113446.72823336,-36.058050295793,-8.00989929456877,-999999,0
"266","F1524",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,31.6254746306785,824333.293264839,9113444.56067621,-36.0580255004893,-8.00991869931363,-999999,0
"267","F1525",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,29.8352360597303,824336.149719532,9113441.9136653,-36.0579994416201,-8.00994242642807,-999999,0
"268","F1534",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,24.5412474701087,824349.132170116,9113404.000801,-36.0578793253395,-8.01028407426523,-999999,0
"269","F1535",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,27.7578528570037,824350.599084042,9113399.76034404,-36.0578657559511,-8.01032228573406,-999999,0
"270","F1548",NA,NA,NA,NA,NA,NA,NA,"F1547",1,0,0,271,1,7.05841434145595,824362.177570724,9113321.72061004,-36.057755758196,-8.01102651229381,-999999,0
"271","F1549",NA,NA,NA,NA,NA,NA,NA,"F1547",1,0,0,271,1,10.3078400502469,824365.346690453,9113319.97783861,-36.0577269243401,-8.01104205063638,-999999,0
"272","F1570",NA,NA,NA,NA,NA,NA,NA,"F1578",1,0,0,293,1,14.1859654153727,824678.080080042,9112913.7154074,-36.0548663202314,-8.01469178583612,-999999,0
"273","F1569",NA,NA,NA,NA,NA,NA,NA,"F1578",1,0,0,293,1,18.1871615369842,824679.155729218,9112918.53991355,-36.0548568855447,-8.01464813384783,-999999,0
"274","F1571",NA,NA,NA,NA,NA,NA,NA,"F1578",1,0,0,293,1,8.41234806042042,824683.191970183,9112909.52509502,-36.0548197200925,-8.0147293078624,-999999,0
"275","F1591",NA,NA,NA,NA,NA,NA,NA,"F1590",1,0,0,306,1,9.25443720517507,824736.121342724,9112898.63047301,-36.0543393267217,-8.014824294446,-999999,0
"276","F1639",NA,NA,NA,NA,NA,NA,NA,"F1638",1,0,0,356,1,8.79564708993693,824894.792544297,9112781.89012427,-36.0528937373272,-8.01586858269232,-999999,0
"277","F1985",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,15.7556266954216,825984.799567603,9105615.72258657,-36.0425455622017,-8.08053269846007,-999999,0
"278","F1986",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,20.0004394294224,825981.94248767,9105618.97623534,-36.04257167323,-8.08050349440004,-999999,0
"279","F1987",NA,NA,NA,NA,NA,NA,NA,"F1992",1,0,0,349,1,25.333486599244,825977.912042943,9105622.67511418,-36.042608449056,-8.08047034537142,-999999,0
"280","F1988",NA,NA,NA,NA,NA,NA,NA,"F1992",1,0,0,349,1,20.554610953825,825974.874948457,9105626.41921727,-36.0426362240281,-8.08043672264595,-999999,0
"281","F1989",NA,NA,NA,NA,NA,NA,NA,"F1992",1,0,0,349,1,15.4927156290542,825971.347261564,9105630.25705911,-36.0426684519431,-8.08040228531978,-999999,0
"282","F1654",NA,NA,NA,NA,NA,NA,NA,"F1653",1,0,0,343,1,4.51234306441947,824911.13582046,9112683.35634417,-36.0527392107456,-8.01675762812139,-999999,0
"283","F1655",NA,NA,NA,NA,NA,NA,NA,"F1653",1,0,0,343,1,8.16987624029827,824914.825697287,9112683.41412117,-36.0527057740128,-8.01675686685257,-999999,0
"284","F1658",NA,NA,NA,NA,NA,NA,NA,"F1659",1,0,0,344,1,5.22361997843251,824911.172457803,9112736.91462563,-36.0527423638385,-8.01627380676236,-999999,0
"285","F1657",NA,NA,NA,NA,NA,NA,NA,"F1659",1,0,0,344,1,8.36602115930765,824914.436011489,9112742.39136324,-36.0527131434198,-8.01622412095441,-999999,0
"286","F1990",NA,NA,NA,NA,NA,NA,NA,"F1992",1,0,0,349,1,10.9150005420502,825968.31791899,9105633.91764254,-36.0426961511436,-8.08036941654418,-999999,0
"287","F1991",NA,NA,NA,NA,NA,NA,NA,"F1992",1,0,0,349,1,7.31143439772518,825965.888616936,9105636.94762315,-36.0427183700077,-8.08034220488864,-999999,0
"288","F1994",NA,NA,NA,NA,NA,NA,NA,"F1992",1,0,0,349,1,6.12456616751742,825958.329855366,9105644.89252298,-36.0427874062765,-8.08027093129158,-999999,0
"289","F1995",NA,NA,NA,NA,NA,NA,NA,"F1992",1,0,0,349,1,10.6680243287069,825954.872926185,9105648.89932013,-36.0428190039301,-8.08023496306251,-999999,0
"290","F1997",NA,NA,NA,NA,NA,NA,NA,"F1999",1,0,0,352,1,24.464046664374,825943.602053946,9105661.99351416,-36.0429220259783,-8.08011741730061,-999999,0
"291","F1996",NA,NA,NA,NA,NA,NA,NA,"F1992",1,0,0,349,1,16.245795707528,825951.12730476,9105653.46942308,-36.0428532553859,-8.08019392520061,-999999,0
"292","F1664",NA,NA,NA,NA,NA,NA,NA,"F1663",1,0,0,348,1,7.24660869584543,824911.780352647,9112715.38260832,-36.0527354535343,-8.01646827691272,-999999,0
"293","F1664",NA,NA,NA,NA,NA,NA,NA,"F1648",1,0,0,338,1,12.4292128739566,824912.261029436,9112709.82695772,-36.0527307357599,-8.01651843273027,-999999,0
"294","F1665",NA,NA,NA,NA,NA,NA,NA,"F1663",1,0,0,348,1,11.8807447950906,824915.078576276,9112712.03593608,-36.052705344749,-8.01649829516256,-999999,0
"295","F1636",NA,NA,NA,NA,NA,NA,NA,"F1635",1,0,0,355,1,6.69271078909303,824890.744169489,9112790.89071617,-36.0529310123252,-8.01578753833511,-999999,0
"296","F1637",NA,NA,NA,NA,NA,NA,NA,"F1638",1,0,0,356,1,11.3086827778763,824895.892340562,9112789.60549987,-36.0528842721354,-8.0157988144746,-999999,0
